DS	TC	SGMT	NUM_TXN	TXN_SIZ	THRD_CT	TIME	ABRTS
SEGME	12	16	10000	3	14	26896467248	153
SEGME	13	16	10000	3	14	26915080377	142
SEGME	14	16	10000	3	14	26901554590	81
SEGME	15	16	10000	3	14	26885348521	122
SEGME	16	16	10000	3	14	27006923013	0
SEGME	17	16	10000	3	14	26900082539	0
SEGME	18	16	10000	3	14	27031022195	0
SEGME	19	16	10000	3	14	891658	0
COMPA	01	16	10000	3	14	230295676	2
COMPA	02	16	10000	3	14	241001971	2
COMPA	03	16	10000	3	14	772052519	525
COMPA	04	16	10000	3	14	238724443	14
COMPA	05	16	10000	3	14	234905995	15
COMPA	06	16	10000	3	14	239385795	8
COMPA	07	16	10000	3	14	236951974	15
COMPA	08	16	10000	3	14	233188888	14
COMPA	09	16	10000	3	14	233186747	13
COMPA	10	16	10000	3	14	238864731	18
COMPA	11	16	10000	3	14	1485233555	1383
COMPA	12	16	10000	3	14	1540325558	1086
COMPA	13	16	10000	3	14	1527149296	880
COMPA	14	16	10000	3	14	1016478804	1172
COMPA	15	16	10000	3	14	1214514194	1271
COMPA	16	16	10000	3	14	1755816037	3
COMPA	17	16	10000	3	14	2090095882	1
COMPA	18	16	10000	3	14	1622633264	2544
COMPA	19	16	10000	3	14	814577	0
BOOST	01	16	10000	3	14	229164526	0
BOOST	02	16	10000	3	14	237910920	0
BOOST	03	16	10000	3	14	224367228	0
BOOST	04	16	10000	3	14	230809357	0
BOOST	05	16	10000	3	14	231210144	0
BOOST	06	16	10000	3	14	234182283	0
BOOST	07	16	10000	3	14	237481549	0
BOOST	08	16	10000	3	14	231185512	0
BOOST	09	16	10000	3	14	233455376	0
BOOST	10	16	10000	3	14	230804382	0
BOOST	11	16	10000	3	14	395450095	0
BOOST	12	16	10000	3	14	406850663	0
BOOST	13	16	10000	3	14	402356131	0
BOOST	14	16	10000	3	14	311043289	0
BOOST	15	16	10000	3	14	345929167	0
BOOST	16	16	10000	3	14	444604815	0
BOOST	17	16	10000	3	14	497927462	0
BOOST	18	16	10000	3	14	387966827	0
BOOST	19	16	10000	3	14	632543	0
STMVE	01	16	10000	3	14	4127152	1
STMVE	02	16	10000	3	14	3900798	1
STMVE	03	16	10000	3	14	8652783	2955
STMVE	04	16	10000	3	14	5158844	9
STMVE	05	16	10000	3	14	5297776	6
STMVE	06	16	10000	3	14	4018870	10
STMVE	07	16	10000	3	14	5502150	5
STMVE	08	16	10000	3	14	6519240	4
STMVE	09	16	10000	3	14	20868168	8
STMVE	10	16	10000	3	14	6705944	11
STMVE	11	16	10000	3	14	17957650	0
STMVE	12	16	10000	3	14	20181664	0
STMVE	13	16	10000	3	14	22237955	0
STMVE	14	16	10000	3	14	23548972	0
STMVE	15	16	10000	3	14	13513961	0
STMVE	16	16	10000	3	14	24657083	0
STMVE	17	16	10000	3	14	27542591	0
STMVE	18	16	10000	3	14	18538552	2716
STMVE	19	16	10000	3	14	758016	14
SEGME	01	16	10000	4	14	7123332	3
SEGME	02	16	10000	4	14	13506300	3
SEGME	03	16	10000	4	14	26970384237	96
SEGME	04	16	10000	4	14	25362957	14
SEGME	05	16	10000	4	14	8915408	9996
SEGME	06	16	10000	4	14	8933398	9996
SEGME	07	16	10000	4	14	46541079	15
SEGME	08	16	10000	4	14	18504359	15
SEGME	09	16	10000	4	14	16970999	13
SEGME	10	16	10000	4	14	18099691	14
SEGME	11	16	10000	4	14	26907517167	107
SEGME	12	16	10000	4	14	26985330655	125
SEGME	13	16	10000	4	14	25472326892	112
SEGME	14	16	10000	4	14	26966696601	65
SEGME	15	16	10000	4	14	23971806368	66
SEGME	16	16	10000	4	14	39779123	0
SEGME	17	16	10000	4	14	26896399310	0
SEGME	18	16	10000	4	14	27010528147	0
SEGME	19	16	10000	4	14	748934	0
COMPA	01	16	10000	4	14	314600694	3
COMPA	02	16	10000	4	14	311769431	3
COMPA	03	16	10000	4	14	986674742	688
COMPA	04	16	10000	4	14	311968654	24
COMPA	05	16	10000	4	14	315738745	16
COMPA	06	16	10000	4	14	312623287	15
COMPA	07	16	10000	4	14	312055366	19
COMPA	08	16	10000	4	14	313503294	14
COMPA	09	16	10000	4	14	358450192	21
COMPA	10	16	10000	4	14	319495465	18
COMPA	11	16	10000	4	14	2221831250	1625
COMPA	12	16	10000	4	14	2125999861	1297
COMPA	13	16	10000	4	14	2053059889	1048
COMPA	14	16	10000	4	14	1628756367	1485
COMPA	15	16	10000	4	14	1983787014	1603
COMPA	16	16	10000	4	14	2127214242	2
COMPA	17	16	10000	4	14	2532029999	2
COMPA	18	16	10000	4	14	1612662276	4096
COMPA	19	16	10000	4	14	759425	0
BOOST	01	16	10000	4	14	308470358	0
BOOST	02	16	10000	4	14	302066419	0
BOOST	03	16	10000	4	14	278791785	0
BOOST	04	16	10000	4	14	314572732	0
BOOST	05	16	10000	4	14	302813913	0
BOOST	06	16	10000	4	14	320393860	0
BOOST	07	16	10000	4	14	308339926	0
BOOST	08	16	10000	4	14	303328002	0
BOOST	09	16	10000	4	14	311483544	0
BOOST	10	16	10000	4	14	302637329	0
BOOST	11	16	10000	4	14	533597171	0
BOOST	12	16	10000	4	14	522254228	0
BOOST	13	16	10000	4	14	506778329	0
BOOST	14	16	10000	4	14	442827686	0
BOOST	15	16	10000	4	14	490372634	0
BOOST	16	16	10000	4	14	515529303	0
BOOST	17	16	10000	4	14	595589128	0
BOOST	18	16	10000	4	14	369009448	0
BOOST	19	16	10000	4	14	689233	0
STMVE	01	16	10000	4	14	4572065	2
STMVE	02	16	10000	4	14	5418281	2
STMVE	03	16	10000	4	14	11460424	3484
STMVE	04	16	10000	4	14	4456773	10
STMVE	05	16	10000	4	14	7029731	12
STMVE	06	16	10000	4	14	5001884	20
STMVE	07	16	10000	4	14	5038724	17
STMVE	08	16	10000	4	14	4734759	15
STMVE	09	16	10000	4	14	4608596	10
STMVE	10	16	10000	4	14	4967402	11
STMVE	11	16	10000	4	14	26388392	0
STMVE	12	16	10000	4	14	30476049	0
STMVE	13	16	10000	4	14	30186753	0
STMVE	14	16	10000	4	14	16056730	0
STMVE	15	16	10000	4	14	21044563	0
STMVE	16	16	10000	4	14	36638004	0
STMVE	17	16	10000	4	14	34930942	0
STMVE	18	16	10000	4	14	22757925	4105
STMVE	19	16	10000	4	14	703653	14
SEGME	01	16	10000	5	14	17933545	4
SEGME	02	16	10000	5	14	14620243	4
SEGME	03	16	10000	5	14	26979129881	126
SEGME	04	16	10000	5	14	22537540	18
SEGME	05	16	10000	5	14	20222327	24
SEGME	06	16	10000	5	14	16930886	25
SEGME	07	16	10000	5	14	22836676	14
SEGME	08	16	10000	5	14	46775753	21
SEGME	09	16	10000	5	14	39379285	19
SEGME	10	16	10000	5	14	17930955	17
SEGME	11	16	10000	5	14	26938558150	83
SEGME	12	16	10000	5	14	27037367641	98
SEGME	13	16	10000	5	14	27001165032	100
SEGME	14	16	10000	5	14	27052941346	38
SEGME	15	16	10000	5	14	55560947	9867
SEGME	16	16	10000	5	14	27022310780	0
SEGME	17	16	10000	5	14	39900804	0
SEGME	18	16	10000	5	14	26891499936	1
SEGME	19	16	10000	5	14	612771	0
COMPA	01	16	10000	5	14	387645653	4
COMPA	02	16	10000	5	14	389597770	4
COMPA	03	16	10000	5	14	1244586462	865
COMPA	04	16	10000	5	14	397840653	22
COMPA	05	16	10000	5	14	390631969	26
COMPA	06	16	10000	5	14	393567483	12
COMPA	07	16	10000	5	14	390230071	25
COMPA	08	16	10000	5	14	393130525	22
COMPA	09	16	10000	5	14	418437067	19
COMPA	10	16	10000	5	14	410448328	20
COMPA	11	16	10000	5	14	2852640583	1826
COMPA	12	16	10000	5	14	2786574520	1440
COMPA	13	16	10000	5	14	2375653663	1051
COMPA	14	16	10000	5	14	2392946745	1741
COMPA	15	16	10000	5	14	2686478451	1856
COMPA	16	16	10000	5	14	2524562120	1
COMPA	17	16	10000	5	14	3041941522	0
COMPA	18	16	10000	5	14	1713405736	5121
COMPA	19	16	10000	5	14	829696	0
BOOST	01	16	10000	5	14	388289104	0
BOOST	02	16	10000	5	14	389389844	0
BOOST	03	16	10000	5	14	339634566	0
BOOST	04	16	10000	5	14	387376457	0
BOOST	05	16	10000	5	14	379482389	0
BOOST	06	16	10000	5	14	388205112	0
BOOST	07	16	10000	5	14	404177300	0
BOOST	08	16	10000	5	14	385279297	0
BOOST	09	16	10000	5	14	389831523	0
BOOST	10	16	10000	5	14	382871102	0
BOOST	11	16	10000	5	14	671781102	0
BOOST	12	16	10000	5	14	638669704	0
BOOST	13	16	10000	5	14	602993588	0
BOOST	14	16	10000	5	14	585744817	0
BOOST	15	16	10000	5	14	636528585	0
BOOST	16	16	10000	5	14	591284110	0
BOOST	17	16	10000	5	14	711799799	0
BOOST	18	16	10000	5	14	396106419	0
BOOST	19	16	10000	5	14	648472	0
STMVE	01	16	10000	5	14	5096725	3
STMVE	02	16	10000	5	14	4616886	3
STMVE	03	16	10000	5	14	13490491	4110
STMVE	04	16	10000	5	14	4955812	13
STMVE	05	16	10000	5	14	5587534	15
STMVE	06	16	10000	5	14	5551463	22
STMVE	07	16	10000	5	14	5460152	7
STMVE	08	16	10000	5	14	5497172	18
STMVE	09	16	10000	5	14	18780560	19
STMVE	10	16	10000	5	14	6004782	9
STMVE	11	16	10000	5	14	36915239	0
STMVE	12	16	10000	5	14	36698004	0
STMVE	13	16	10000	5	14	38796073	0
STMVE	14	16	10000	5	14	24953326	0
STMVE	15	16	10000	5	14	29415499	0
STMVE	16	16	10000	5	14	43029403	0
STMVE	17	16	10000	5	14	44699824	0
STMVE	18	16	10000	5	14	29921908	5517
STMVE	19	16	10000	5	14	688613	14
SEGME	01	16	10000	1	15	9729861	0
SEGME	02	16	10000	1	15	13264568	0
SEGME	03	16	10000	1	15	29435839210	0
SEGME	04	16	10000	1	15	5323049	7
SEGME	05	16	10000	1	15	10396074	9
SEGME	06	16	10000	1	15	10013486	6
SEGME	07	16	10000	1	15	10914673	11
SEGME	08	16	10000	1	15	5113386	10
SEGME	09	16	10000	1	15	4841270	13
SEGME	10	16	10000	1	15	5310219	17
SEGME	11	16	10000	1	15	29292546650	0
SEGME	12	16	10000	1	15	29411015700	0
SEGME	13	16	10000	1	15	27965127271	0
SEGME	14	16	10000	1	15	28865613457	0
SEGME	15	16	10000	1	15	29175119130	0
SEGME	16	16	10000	1	15	29239195555	1
SEGME	17	16	10000	1	15	29281883482	0
SEGME	18	16	10000	1	15	29397232903	1
SEGME	19	16	10000	1	15	730154	0
COMPA	01	16	10000	1	15	78433852	0
COMPA	02	16	10000	1	15	80559054	0
COMPA	03	16	10000	1	15	301403792	2
COMPA	04	16	10000	1	15	79268078	11
COMPA	05	16	10000	1	15	82442483	12
COMPA	06	16	10000	1	15	79981752	5
COMPA	07	16	10000	1	15	79377920	11
COMPA	08	16	10000	1	15	81597964	12
COMPA	09	16	10000	1	15	82954753	13
COMPA	10	16	10000	1	15	81917440	6
COMPA	11	16	10000	1	15	297705922	3
COMPA	12	16	10000	1	15	404209772	0
COMPA	13	16	10000	1	15	424730510	3
COMPA	14	16	10000	1	15	168955505	0
COMPA	15	16	10000	1	15	220686589	1
COMPA	16	16	10000	1	15	869465472	6
COMPA	17	16	10000	1	15	888093580	2
COMPA	18	16	10000	1	15	869142872	5
COMPA	19	16	10000	1	15	858297	0
BOOST	01	16	10000	1	15	80782866	0
BOOST	02	16	10000	1	15	78261314	0
BOOST	03	16	10000	1	15	109309917	0
BOOST	04	16	10000	1	15	77265643	0
BOOST	05	16	10000	1	15	79810325	0
BOOST	06	16	10000	1	15	77878236	0
BOOST	07	16	10000	1	15	77515438	0
BOOST	08	16	10000	1	15	79062370	0
BOOST	09	16	10000	1	15	79004368	0
BOOST	10	16	10000	1	15	78598660	0
BOOST	11	16	10000	1	15	118047133	0
BOOST	12	16	10000	1	15	139189623	0
BOOST	13	16	10000	1	15	147335438	0
BOOST	14	16	10000	1	15	85736964	0
BOOST	15	16	10000	1	15	93617935	0
BOOST	16	16	10000	1	15	246699229	0
BOOST	17	16	10000	1	15	246022755	0
BOOST	18	16	10000	1	15	246109166	0
BOOST	19	16	10000	1	15	694124	0
STMVE	01	16	10000	1	15	3220376	0
STMVE	02	16	10000	1	15	3635554	0
STMVE	03	16	10000	1	15	4937970	1697
STMVE	04	16	10000	1	15	3829608	7
STMVE	05	16	10000	1	15	4320057	10
STMVE	06	16	10000	1	15	3679335	7
STMVE	07	16	10000	1	15	3738246	12
STMVE	08	16	10000	1	15	3292337	12
STMVE	09	16	10000	1	15	3702536	14
STMVE	10	16	10000	1	15	3820838	14
STMVE	11	16	10000	1	15	5379209	0
STMVE	12	16	10000	1	15	6133045	0
STMVE	13	16	10000	1	15	6175836	0
STMVE	14	16	10000	1	15	4091623	0
STMVE	15	16	10000	1	15	4890629	0
STMVE	16	16	10000	1	15	9425691	0
STMVE	17	16	10000	1	15	9411501	0
STMVE	18	16	10000	1	15	9112436	0
STMVE	19	16	10000	1	15	744535	15
SEGME	01	16	10000	2	15	7632395	1
SEGME	02	16	10000	2	15	4752487	1
SEGME	03	16	10000	2	15	28859639639	62
SEGME	04	16	10000	2	15	20270161	20
SEGME	05	16	10000	2	15	5010421	9949
SEGME	06	16	10000	2	15	5176425	9953
SEGME	07	16	10000	2	15	16469704	27
SEGME	08	16	10000	2	15	8894590	21
SEGME	09	16	10000	2	15	12626576	14
SEGME	10	16	10000	2	15	8764017	17
SEGME	11	16	10000	2	15	29266867788	244
SEGME	12	16	10000	2	15	29364909808	204
SEGME	13	16	10000	2	15	29375891655	157
SEGME	14	16	10000	2	15	29335985696	139
SEGME	15	16	10000	2	15	29389583413	166
SEGME	16	16	10000	2	15	29351526789	0
SEGME	17	16	10000	2	15	29379887809	0
SEGME	18	16	10000	2	15	27948299349	1
SEGME	19	16	10000	2	15	681214	0
COMPA	01	16	10000	2	15	159996861	1
COMPA	02	16	10000	2	15	154285874	1
COMPA	03	16	10000	2	15	511904433	252
COMPA	04	16	10000	2	15	163752745	11
COMPA	05	16	10000	2	15	161749894	19
COMPA	06	16	10000	2	15	160174972	19
COMPA	07	16	10000	2	15	162763135	22
COMPA	08	16	10000	2	15	160939537	24
COMPA	09	16	10000	2	15	163003329	20
COMPA	10	16	10000	2	15	159482607	17
COMPA	11	16	10000	2	15	889289887	823
COMPA	12	16	10000	2	15	1019432410	774
COMPA	13	16	10000	2	15	1029542591	580
COMPA	14	16	10000	2	15	524481175	580
COMPA	15	16	10000	2	15	680513779	714
COMPA	16	16	10000	2	15	1399407020	0
COMPA	17	16	10000	2	15	1539942089	2
COMPA	18	16	10000	2	15	1501214175	101
COMPA	19	16	10000	2	15	813136	0
BOOST	01	16	10000	2	15	157394221	0
BOOST	02	16	10000	2	15	157932132	0
BOOST	03	16	10000	2	15	163573695	0
BOOST	04	16	10000	2	15	154975547	0
BOOST	05	16	10000	2	15	152527609	0
BOOST	06	16	10000	2	15	159569006	0
BOOST	07	16	10000	2	15	154702051	0
BOOST	08	16	10000	2	15	152025988	0
BOOST	09	16	10000	2	15	159388032	0
BOOST	10	16	10000	2	15	156634278	0
BOOST	11	16	10000	2	15	259803403	0
BOOST	12	16	10000	2	15	280349844	0
BOOST	13	16	10000	2	15	284540775	0
BOOST	14	16	10000	2	15	194674791	0
BOOST	15	16	10000	2	15	224197117	0
BOOST	16	16	10000	2	15	344039486	0
BOOST	17	16	10000	2	15	369282019	0
BOOST	18	16	10000	2	15	370310139	0
BOOST	19	16	10000	2	15	729784	0
STMVE	01	16	10000	2	15	4157441	0
STMVE	02	16	10000	2	15	3880616	0
STMVE	03	16	10000	2	15	6842474	2340
STMVE	04	16	10000	2	15	3713672	23
STMVE	05	16	10000	2	15	4475217	13
STMVE	06	16	10000	2	15	5152651	19
STMVE	07	16	10000	2	15	3748563	19
STMVE	08	16	10000	2	15	3818945	13
STMVE	09	16	10000	2	15	4346295	15
STMVE	10	16	10000	2	15	4423066	17
STMVE	11	16	10000	2	15	10360622	0
STMVE	12	16	10000	2	15	14122345	0
STMVE	13	16	10000	2	15	13248809	0
STMVE	14	16	10000	2	15	7648279	0
STMVE	15	16	10000	2	15	24489278	0
STMVE	16	16	10000	2	15	11245499	0
STMVE	17	16	10000	2	15	19021231	0
STMVE	18	16	10000	2	15	16425690	0
STMVE	19	16	10000	2	15	729465	15
SEGME	01	16	10000	3	15	13549454	2
SEGME	02	16	10000	3	15	11232990	2
SEGME	03	16	10000	3	15	29441791664	102
SEGME	04	16	10000	3	15	13533814	26
SEGME	05	16	10000	3	15	12981353	28
SEGME	06	16	10000	3	15	13623276	33
SEGME	07	16	10000	3	15	13583475	23
SEGME	08	16	10000	3	15	17632973	35
SEGME	09	16	10000	3	15	7413875	9983
SEGME	10	16	10000	3	15	23865325	23
SEGME	11	16	10000	3	15	29406643381	148
SEGME	12	16	10000	3	15	29450690800	209
SEGME	13	16	10000	3	15	29481809118	174
SEGME	14	16	10000	3	15	29437768460	103
SEGME	15	16	10000	3	15	29489238137	132
SEGME	16	16	10000	3	15	29425930096	0
SEGME	17	16	10000	3	15	35160676	0
SEGME	18	16	10000	3	15	29255487341	0
SEGME	19	16	10000	3	15	707384	0
COMPA	01	16	10000	3	15	235711972	2
COMPA	02	16	10000	3	15	235663181	2
COMPA	03	16	10000	3	15	782524614	516
COMPA	04	16	10000	3	15	238439625	27
COMPA	05	16	10000	3	15	238983026	34
COMPA	06	16	10000	3	15	241126046	27
COMPA	07	16	10000	3	15	242525714	40
COMPA	08	16	10000	3	15	240636787	19
COMPA	09	16	10000	3	15	244195276	26
COMPA	10	16	10000	3	15	240839381	40
COMPA	11	16	10000	3	15	1572896822	1396
COMPA	12	16	10000	3	15	1661851403	1100
COMPA	13	16	10000	3	15	1699489935	861
COMPA	14	16	10000	3	15	1112807830	1191
COMPA	15	16	10000	3	15	1303329319	1272
COMPA	16	16	10000	3	15	1954823583	1
COMPA	17	16	10000	3	15	2156101201	0
COMPA	18	16	10000	3	15	1748880730	2546
COMPA	19	16	10000	3	15	746354	0
BOOST	01	16	10000	3	15	234283681	0
BOOST	02	16	10000	3	15	232251382	0
BOOST	03	16	10000	3	15	223236896	0
BOOST	04	16	10000	3	15	237352021	0
BOOST	05	16	10000	3	15	234680898	0
BOOST	06	16	10000	3	15	232394094	0
BOOST	07	16	10000	3	15	230878184	0
BOOST	08	16	10000	3	15	231955356	0
BOOST	09	16	10000	3	15	236023434	0
BOOST	10	16	10000	3	15	235048645	0
BOOST	11	16	10000	3	15	396008197	0
BOOST	12	16	10000	3	15	404619685	0
BOOST	13	16	10000	3	15	400338052	0
BOOST	14	16	10000	3	15	311206746	0
BOOST	15	16	10000	3	15	343543556	0
BOOST	16	16	10000	3	15	442598123	0
BOOST	17	16	10000	3	15	486015098	0
BOOST	18	16	10000	3	15	392179951	0
BOOST	19	16	10000	3	15	862697	0
STMVE	01	16	10000	3	15	5002257	1
STMVE	02	16	10000	3	15	4883445	1
STMVE	03	16	10000	3	15	9519925	2952
STMVE	04	16	10000	3	15	4037109	37
STMVE	05	16	10000	3	15	4121940	28
STMVE	06	16	10000	3	15	4065800	24
STMVE	07	16	10000	3	15	4060239	20
STMVE	08	16	10000	3	15	6330913	27
STMVE	09	16	10000	3	15	5298253	26
STMVE	10	16	10000	3	15	4165511	20
STMVE	11	16	10000	3	15	17869588	0
STMVE	12	16	10000	3	15	20881397	0
STMVE	13	16	10000	3	15	21091090	0
STMVE	14	16	10000	3	15	11986153	0
STMVE	15	16	10000	3	15	13403031	0
STMVE	16	16	10000	3	15	25894184	0
STMVE	17	16	10000	3	15	26870623	0
STMVE	18	16	10000	3	15	18603122	2794
STMVE	19	16	10000	3	15	811115	15
SEGME	01	16	10000	4	15	6999876	3
SEGME	02	16	10000	4	15	13536913	3
SEGME	03	16	10000	4	15	29446917055	97
SEGME	04	16	10000	4	15	25766481	33
SEGME	05	16	10000	4	15	16579503	39
SEGME	06	16	10000	4	15	16897269	43
SEGME	07	16	10000	4	15	31343590	31
SEGME	08	16	10000	4	15	17272946	42
SEGME	09	16	10000	4	15	15645074	42
SEGME	10	16	10000	4	15	13907401	41
SEGME	11	16	10000	4	15	29288032217	145
SEGME	12	16	10000	4	15	29453093811	111
SEGME	13	16	10000	4	15	29475547554	150
SEGME	14	16	10000	4	15	37548860	9849
SEGME	15	16	10000	4	15	29335495020	87
SEGME	16	16	10000	4	15	29311597533	1
SEGME	17	16	10000	4	15	29279573839	0
SEGME	18	16	10000	4	15	42542637	0
SEGME	19	16	10000	4	15	696563	0
COMPA	01	16	10000	4	15	319675571	3
COMPA	02	16	10000	4	15	319472027	3
COMPA	03	16	10000	4	15	1009335589	736
COMPA	04	16	10000	4	15	313244165	37
COMPA	05	16	10000	4	15	317946296	40
COMPA	06	16	10000	4	15	326386640	36
COMPA	07	16	10000	4	15	318360734	36
COMPA	08	16	10000	4	15	320735491	37
COMPA	09	16	10000	4	15	326098025	43
COMPA	10	16	10000	4	15	320292002	38
COMPA	11	16	10000	4	15	2359836275	1744
COMPA	12	16	10000	4	15	2293294561	1303
COMPA	13	16	10000	4	15	2165365445	1064
COMPA	14	16	10000	4	15	1816432427	1501
COMPA	15	16	10000	4	15	2026478845	1677
COMPA	16	16	10000	4	15	2314889846	0
COMPA	17	16	10000	4	15	2715171397	1
COMPA	18	16	10000	4	15	1695120107	4071
COMPA	19	16	10000	4	15	855017	0
BOOST	01	16	10000	4	15	304867450	0
BOOST	02	16	10000	4	15	307082693	0
BOOST	03	16	10000	4	15	278013478	0
BOOST	04	16	10000	4	15	305704865	0
BOOST	05	16	10000	4	15	306770016	0
BOOST	06	16	10000	4	15	308285046	0
BOOST	07	16	10000	4	15	310050029	0
BOOST	08	16	10000	4	15	313441095	0
BOOST	09	16	10000	4	15	308251854	0
BOOST	10	16	10000	4	15	310558059	0
BOOST	11	16	10000	4	15	536175099	0
BOOST	12	16	10000	4	15	523036484	0
BOOST	13	16	10000	4	15	504219538	0
BOOST	14	16	10000	4	15	443717703	0
BOOST	15	16	10000	4	15	494169042	0
BOOST	16	16	10000	4	15	516933134	0
BOOST	17	16	10000	4	15	600339318	0
BOOST	18	16	10000	4	15	375254091	0
BOOST	19	16	10000	4	15	736254	0
STMVE	01	16	10000	4	15	5273639	2
STMVE	02	16	10000	4	15	4249779	2
STMVE	03	16	10000	4	15	11024917	3576
STMVE	04	16	10000	4	15	5739707	44
STMVE	05	16	10000	4	15	6467251	38
STMVE	06	16	10000	4	15	5373471	29
STMVE	07	16	10000	4	15	4618437	24
STMVE	08	16	10000	4	15	7653314	29
STMVE	09	16	10000	4	15	6101404	26
STMVE	10	16	10000	4	15	6920880	31
STMVE	11	16	10000	4	15	26947285	0
STMVE	12	16	10000	4	15	29267119	0
STMVE	13	16	10000	4	15	30916580	0
STMVE	14	16	10000	4	15	16131322	0
STMVE	15	16	10000	4	15	21527293	0
STMVE	16	16	10000	4	15	34831823	0
STMVE	17	16	10000	4	15	36439853	0
STMVE	18	16	10000	4	15	20860411	4256
STMVE	19	16	10000	4	15	817685	15
SEGME	01	16	10000	5	15	13767198	4
SEGME	02	16	10000	5	15	6135855	4
SEGME	03	16	10000	5	15	29256074846	133
SEGME	04	16	10000	5	15	21729378	46
SEGME	05	16	10000	5	15	20330471	50
SEGME	06	16	10000	5	15	18495007	33
SEGME	07	16	10000	5	15	20082287	66
SEGME	08	16	10000	5	15	9570929	9990
SEGME	09	16	10000	5	15	21374791	57
SEGME	10	16	10000	5	15	34310774	39
SEGME	11	16	10000	5	15	29463891186	103
SEGME	12	16	10000	5	15	29375319401	76
SEGME	13	16	10000	5	15	29426019308	120
SEGME	14	16	10000	5	15	29330517509	55
SEGME	15	16	10000	5	15	26962251868	63
SEGME	16	16	10000	5	15	29225769623	0
SEGME	17	16	10000	5	15	29264018111	0
SEGME	18	16	10000	5	15	29280642782	0
SEGME	19	16	10000	5	15	677642	0
COMPA	01	16	10000	5	15	400390231	4
COMPA	02	16	10000	5	15	385648935	4
COMPA	03	16	10000	5	15	1364983876	827
COMPA	04	16	10000	5	15	391742131	35
COMPA	05	16	10000	5	15	400580467	64
COMPA	06	16	10000	5	15	391211251	50
COMPA	07	16	10000	5	15	388890848	44
COMPA	08	16	10000	5	15	401616278	49
COMPA	09	16	10000	5	15	394422093	46
COMPA	10	16	10000	5	15	399690082	55
COMPA	11	16	10000	5	15	3051625137	1822
COMPA	12	16	10000	5	15	2939227267	1416
COMPA	13	16	10000	5	15	2776774477	1128
COMPA	14	16	10000	5	15	2544005744	1826
COMPA	15	16	10000	5	15	2841448288	1913
COMPA	16	16	10000	5	15	2740900841	1
COMPA	17	16	10000	5	15	3426099687	0
COMPA	18	16	10000	5	15	1764532038	5166
COMPA	19	16	10000	5	15	882786	0
BOOST	01	16	10000	5	15	386598970	0
BOOST	02	16	10000	5	15	388386214	0
BOOST	03	16	10000	5	15	335751815	0
BOOST	04	16	10000	5	15	386876955	0
BOOST	05	16	10000	5	15	392440361	0
BOOST	06	16	10000	5	15	397405724	0
BOOST	07	16	10000	5	15	393416850	0
BOOST	08	16	10000	5	15	391625843	0
BOOST	09	16	10000	5	15	390609011	0
BOOST	10	16	10000	5	15	406891429	0
BOOST	11	16	10000	5	15	677656822	0
BOOST	12	16	10000	5	15	634836804	0
BOOST	13	16	10000	5	15	605767614	0
BOOST	14	16	10000	5	15	586462512	0
BOOST	15	16	10000	5	15	649365382	0
BOOST	16	16	10000	5	15	586379447	0
BOOST	17	16	10000	5	15	700933979	0
BOOST	18	16	10000	5	15	402023820	0
BOOST	19	16	10000	5	15	822487	0
STMVE	01	16	10000	5	15	23122877	3
STMVE	02	16	10000	5	15	4595923	3
STMVE	03	16	10000	5	15	13849610	4000
STMVE	04	16	10000	5	15	6131494	42
STMVE	05	16	10000	5	15	5422380	33
STMVE	06	16	10000	5	15	5341077	53
STMVE	07	16	10000	5	15	6443110	39
STMVE	08	16	10000	5	15	8441370	43
STMVE	09	16	10000	5	15	7727696	45
STMVE	10	16	10000	5	15	7672575	43
STMVE	11	16	10000	5	15	36735311	0
STMVE	12	16	10000	5	15	39261453	0
STMVE	13	16	10000	5	15	39509247	0
STMVE	14	16	10000	5	15	15554434	0
STMVE	15	16	10000	5	15	30382383	0
STMVE	16	16	10000	5	15	41691431	0
STMVE	17	16	10000	5	15	47239343	0
STMVE	18	16	10000	5	15	21743909	5527
STMVE	19	16	10000	5	15	731675	15
SEGME	01	16	10000	1	16	9318358	0
SEGME	02	16	10000	1	16	3971560	0
SEGME	03	16	10000	1	16	31492407110	0
SEGME	04	16	10000	1	16	16008363	0
SEGME	05	16	10000	1	16	6349618	0
SEGME	06	16	10000	1	16	8691635	0
SEGME	07	16	10000	1	16	4752396	0
SEGME	08	16	10000	1	16	4463000	0
SEGME	09	16	10000	1	16	5191474	0
SEGME	10	16	10000	1	16	4569442	0
SEGME	11	16	10000	1	16	30960997733	1
SEGME	12	16	10000	1	16	31575815374	1
SEGME	13	16	10000	1	16	30454348323	0
SEGME	14	16	10000	1	16	30602254052	0
SEGME	15	16	10000	1	16	30600235097	0
SEGME	16	16	10000	1	16	30234037162	0
SEGME	17	16	10000	1	16	31538582514	0
SEGME	18	16	10000	1	16	31489952457	0
SEGME	19	16	10000	1	16	692004	0
COMPA	01	16	10000	1	16	81265590	0
COMPA	02	16	10000	1	16	79061075	0
COMPA	03	16	10000	1	16	306372763	1
COMPA	04	16	10000	1	16	81047205	0
COMPA	05	16	10000	1	16	79838871	0
COMPA	06	16	10000	1	16	86206508	0
COMPA	07	16	10000	1	16	81719238	0
COMPA	08	16	10000	1	16	81155116	0
COMPA	09	16	10000	1	16	83760519	0
COMPA	10	16	10000	1	16	83823020	0
COMPA	11	16	10000	1	16	336960412	1
