DS	TC	SGMT	NUM_TXN	TXN_SIZ	THRD_CT	TIME	ABRTS
COMPA	12	16	10000	1	13	146191673	0
COMPA	13	16	10000	1	13	157962578	0
COMPA	14	16	10000	1	13	69184058	0
COMPA	15	16	10000	1	13	82683649	1
COMPA	16	16	10000	1	13	300633075	3
COMPA	17	16	10000	1	13	328515291	2
COMPA	18	16	10000	1	13	304128989	0
COMPA	19	16	10000	1	13	646224	0
BOOST	01	16	10000	1	13	53574948	0
BOOST	02	16	10000	1	13	55353990	0
BOOST	03	16	10000	1	13	60598724	0
BOOST	04	16	10000	1	13	52637684	0
BOOST	05	16	10000	1	13	52999599	0
BOOST	06	16	10000	1	13	54016635	0
BOOST	07	16	10000	1	13	52605666	0
BOOST	08	16	10000	1	13	58533604	0
BOOST	09	16	10000	1	13	57582422	0
BOOST	10	16	10000	1	13	54976787	0
BOOST	11	16	10000	1	13	70780607	0
BOOST	12	16	10000	1	13	75820003	0
BOOST	13	16	10000	1	13	79986783	0
BOOST	14	16	10000	1	13	68341121	0
BOOST	15	16	10000	1	13	66381828	0
BOOST	16	16	10000	1	13	121035037	0
BOOST	17	16	10000	1	13	117801613	0
BOOST	18	16	10000	1	13	118935708	0
BOOST	19	16	10000	1	13	738473	0
STMVE	01	16	10000	1	13	1423780	0
STMVE	02	16	10000	1	13	1257434	0
STMVE	03	16	10000	1	13	9872719	1690
STMVE	04	16	10000	1	13	1605290	0
STMVE	05	16	10000	1	13	3249494	1
STMVE	06	16	10000	1	13	2696685	2
STMVE	07	16	10000	1	13	2276188	2
STMVE	08	16	10000	1	13	2865800	2
STMVE	09	16	10000	1	13	2051156	0
STMVE	10	16	10000	1	13	2712776	3
STMVE	11	16	10000	1	13	10288616	0
STMVE	12	16	10000	1	13	10197713	0
STMVE	13	16	10000	1	13	10943525	0
STMVE	14	16	10000	1	13	8312568	0
STMVE	15	16	10000	1	13	9081656	0
STMVE	16	16	10000	1	13	12011206	0
STMVE	17	16	10000	1	13	11757624	0
STMVE	18	16	10000	1	13	11983672	0
STMVE	19	16	10000	1	13	706130	13
SEGME	01	16	10000	2	13	3912230	1
SEGME	02	16	10000	2	13	2673489	1
SEGME	03	16	10000	2	13	11470355277	26
SEGME	04	16	10000	2	13	5400623	9
SEGME	05	16	10000	2	13	4171264	7
SEGME	06	16	10000	2	13	4811770	7
SEGME	07	16	10000	2	13	5066539	7
SEGME	08	16	10000	2	13	4670059	4
SEGME	09	16	10000	2	13	5309559	6
SEGME	10	16	10000	2	13	4462191	9
SEGME	11	16	10000	2	13	11659551560	38
SEGME	12	16	10000	2	13	11492867794	62
SEGME	13	16	10000	2	13	11524426115	37
SEGME	14	16	10000	2	13	11423708317	30
SEGME	15	16	10000	2	13	11408178629	30
SEGME	16	16	10000	2	13	11420905668	8
SEGME	17	16	10000	2	13	11505281788	13
SEGME	18	16	10000	2	13	11516456986	17
SEGME	19	16	10000	2	13	413264	0
COMPA	01	16	10000	2	13	79532145	1
COMPA	02	16	10000	2	13	80075485	1
COMPA	03	16	10000	2	13	201341306	249
COMPA	04	16	10000	2	13	76421897	4
COMPA	05	16	10000	2	13	79782130	5
COMPA	06	16	10000	2	13	79505901	6
COMPA	07	16	10000	2	13	80030552	7
COMPA	08	16	10000	2	13	76584648	8
COMPA	09	16	10000	2	13	81535271	6
COMPA	10	16	10000	2	13	78534899	7
COMPA	11	16	10000	2	13	323932589	797
COMPA	12	16	10000	2	13	368540728	826
COMPA	13	16	10000	2	13	375003420	590
COMPA	14	16	10000	2	13	212020018	600
COMPA	15	16	10000	2	13	247780701	731
COMPA	16	16	10000	2	13	487313766	0
COMPA	17	16	10000	2	13	545859124	0
COMPA	18	16	10000	2	13	546919101	0
COMPA	19	16	10000	2	13	689075	0
BOOST	01	16	10000	2	13	89370441	0
BOOST	02	16	10000	2	13	90130970	0
BOOST	03	16	10000	2	13	92087187	0
BOOST	04	16	10000	2	13	93634679	0
BOOST	05	16	10000	2	13	90562130	0
BOOST	06	16	10000	2	13	92902130	0
BOOST	07	16	10000	2	13	95792156	0
BOOST	08	16	10000	2	13	87215465	0
BOOST	09	16	10000	2	13	93707903	0
BOOST	10	16	10000	2	13	89187421	0
BOOST	11	16	10000	2	13	141745543	0
BOOST	12	16	10000	2	13	143152863	0
BOOST	13	16	10000	2	13	141438165	0
BOOST	14	16	10000	2	13	136516381	0
BOOST	15	16	10000	2	13	133354333	0
BOOST	16	16	10000	2	13	162257502	0
BOOST	17	16	10000	2	13	168628040	0
BOOST	18	16	10000	2	13	169419095	0
BOOST	19	16	10000	2	13	772891	0
STMVE	01	16	10000	2	13	1559308	0
STMVE	02	16	10000	2	13	1690963	0
STMVE	03	16	10000	2	13	11650017	2342
STMVE	04	16	10000	2	13	1369450	5
STMVE	05	16	10000	2	13	3379315	6
STMVE	06	16	10000	2	13	3626988	4
STMVE	07	16	10000	2	13	3720368	2
STMVE	08	16	10000	2	13	4011039	3
STMVE	09	16	10000	2	13	3589557	4
STMVE	10	16	10000	2	13	3896926	1
STMVE	11	16	10000	2	13	13244529	0
STMVE	12	16	10000	2	13	12664200	0
STMVE	13	16	10000	2	13	13039775	0
STMVE	14	16	10000	2	13	11466621	0
STMVE	15	16	10000	2	13	11417370	0
STMVE	16	16	10000	2	13	13652488	0
STMVE	17	16	10000	2	13	12324637	0
STMVE	18	16	10000	2	13	12883995	0
STMVE	19	16	10000	2	13	754422	13
SEGME	01	16	10000	3	13	4808278	2
SEGME	02	16	10000	3	13	2869173	2
SEGME	03	16	10000	3	13	11439018781	24
SEGME	04	16	10000	3	13	7786550	15
SEGME	05	16	10000	3	13	5964466	9
SEGME	06	16	10000	3	13	6869753	8
SEGME	07	16	10000	3	13	7188618	11
SEGME	08	16	10000	3	13	6699556	13
SEGME	09	16	10000	3	13	7355645	7
SEGME	10	16	10000	3	13	6599103	11
SEGME	11	16	10000	3	13	11507385470	75
SEGME	12	16	10000	3	13	11510259669	75
SEGME	13	16	10000	3	13	11487453338	54
SEGME	14	16	10000	3	13	11473020356	59
SEGME	15	16	10000	3	13	11469678297	68
SEGME	16	16	10000	3	13	11582124054	11
SEGME	17	16	10000	3	13	11427572239	6
SEGME	18	16	10000	3	13	11542393994	12
SEGME	19	16	10000	3	13	374007	0
COMPA	01	16	10000	3	13	114008707	2
COMPA	02	16	10000	3	13	113887505	2
COMPA	03	16	10000	3	13	291215162	504
COMPA	04	16	10000	3	13	112567419	11
COMPA	05	16	10000	3	13	117223066	13
COMPA	06	16	10000	3	13	117921009	8
COMPA	07	16	10000	3	13	117363446	8
COMPA	08	16	10000	3	13	110715332	6
COMPA	09	16	10000	3	13	110741290	14
COMPA	10	16	10000	3	13	122214286	10
COMPA	11	16	10000	3	13	576369406	1289
COMPA	12	16	10000	3	13	612256612	1093
COMPA	13	16	10000	3	13	572571125	931
COMPA	14	16	10000	3	13	415451789	1091
COMPA	15	16	10000	3	13	495903380	1271
COMPA	16	16	10000	3	13	693974508	0
COMPA	17	16	10000	3	13	787875579	0
COMPA	18	16	10000	3	13	608514613	2528
COMPA	19	16	10000	3	13	734685	0
BOOST	01	16	10000	3	13	126513624	0
BOOST	02	16	10000	3	13	129808460	0
BOOST	03	16	10000	3	13	118563468	0
BOOST	04	16	10000	3	13	125178714	0
BOOST	05	16	10000	3	13	122763832	0
BOOST	06	16	10000	3	13	133445161	0
BOOST	07	16	10000	3	13	124596019	0
BOOST	08	16	10000	3	13	125584245	0
BOOST	09	16	10000	3	13	125193679	0
BOOST	10	16	10000	3	13	123215407	0
BOOST	11	16	10000	3	13	207077863	0
BOOST	12	16	10000	3	13	200320412	0
BOOST	13	16	10000	3	13	191579172	0
BOOST	14	16	10000	3	13	202184470	0
BOOST	15	16	10000	3	13	207630515	0
BOOST	16	16	10000	3	13	198302307	0
BOOST	17	16	10000	3	13	215170867	0
BOOST	18	16	10000	3	13	169635138	0
BOOST	19	16	10000	3	13	743577	0
STMVE	01	16	10000	3	13	1869783	1
STMVE	02	16	10000	3	13	1821719	1
STMVE	03	16	10000	3	13	11830136	2924
STMVE	04	16	10000	3	13	1510209	9
STMVE	05	16	10000	3	13	4340766	6
STMVE	06	16	10000	3	13	4438975	7
STMVE	07	16	10000	3	13	4334560	5
STMVE	08	16	10000	3	13	4991629	5
STMVE	09	16	10000	3	13	4362584	7
STMVE	10	16	10000	3	13	4493230	6
STMVE	11	16	10000	3	13	14443160	0
STMVE	12	16	10000	3	13	14034396	0
STMVE	13	16	10000	3	13	14194590	0
STMVE	14	16	10000	3	13	13401394	0
STMVE	15	16	10000	3	13	13910277	0
STMVE	16	16	10000	3	13	14652771	0
STMVE	17	16	10000	3	13	14129388	0
STMVE	18	16	10000	3	13	12301679	2836
STMVE	19	16	10000	3	13	448851	13
SEGME	01	16	10000	4	13	5658464	3
SEGME	02	16	10000	4	13	3162304	3
SEGME	03	16	10000	4	13	11542359180	50
SEGME	04	16	10000	4	13	9919947	11
SEGME	05	16	10000	4	13	7807651	13
SEGME	06	16	10000	4	13	9104568	12
SEGME	07	16	10000	4	13	9406919	14
SEGME	08	16	10000	4	13	9002089	9
SEGME	09	16	10000	4	13	9538348	13
SEGME	10	16	10000	4	13	8406943	11
SEGME	11	16	10000	4	13	11484442312	69
SEGME	12	16	10000	4	13	11535068002	64
SEGME	13	16	10000	4	13	11344927228	64
SEGME	14	16	10000	4	13	11601661367	57
SEGME	15	16	10000	4	13	11712236841	63
SEGME	16	16	10000	4	13	11501540676	18
SEGME	17	16	10000	4	13	11413070933	0
SEGME	18	16	10000	4	13	11482170011	14
SEGME	19	16	10000	4	13	363785	0
COMPA	01	16	10000	4	13	148016680	3
COMPA	02	16	10000	4	13	150100577	3
COMPA	03	16	10000	4	13	398464497	673
COMPA	04	16	10000	4	13	147417721	11
COMPA	05	16	10000	4	13	145219459	8
COMPA	06	16	10000	4	13	144405589	11
COMPA	07	16	10000	4	13	147799898	13
COMPA	08	16	10000	4	13	150346395	16
COMPA	09	16	10000	4	13	146645780	9
COMPA	10	16	10000	4	13	150026033	12
COMPA	11	16	10000	4	13	860832817	1698
COMPA	12	16	10000	4	13	862324307	1352
COMPA	13	16	10000	4	13	795433847	1060
COMPA	14	16	10000	4	13	661674304	1504
COMPA	15	16	10000	4	13	764760677	1663
COMPA	16	16	10000	4	13	812419992	1
COMPA	17	16	10000	4	13	1021981597	0
COMPA	18	16	10000	4	13	755567684	3628
COMPA	19	16	10000	4	13	667273	0
BOOST	01	16	10000	4	13	162532035	0
BOOST	02	16	10000	4	13	157436749	0
BOOST	03	16	10000	4	13	143808909	0
BOOST	04	16	10000	4	13	159916865	0
BOOST	05	16	10000	4	13	164988828	0
BOOST	06	16	10000	4	13	170279482	0
BOOST	07	16	10000	4	13	161136678	0
BOOST	08	16	10000	4	13	158018989	0
BOOST	09	16	10000	4	13	158402590	0
BOOST	10	16	10000	4	13	161119089	0
BOOST	11	16	10000	4	13	274590368	0
BOOST	12	16	10000	4	13	252672049	0
BOOST	13	16	10000	4	13	236500926	0
BOOST	14	16	10000	4	13	307191085	0
BOOST	15	16	10000	4	13	342278216	0
BOOST	16	16	10000	4	13	222281914	0
BOOST	17	16	10000	4	13	252998219	0
BOOST	18	16	10000	4	13	203221126	0
BOOST	19	16	10000	4	13	720620	0
STMVE	01	16	10000	4	13	1534868	2
STMVE	02	16	10000	4	13	2247321	2
STMVE	03	16	10000	4	13	13566576	3553
STMVE	04	16	10000	4	13	1643830	2
STMVE	05	16	10000	4	13	4823324	15
STMVE	06	16	10000	4	13	5504809	6
STMVE	07	16	10000	4	13	5197998	9
STMVE	08	16	10000	4	13	5355178	7
STMVE	09	16	10000	4	13	4779883	10
STMVE	10	16	10000	4	13	5289439	5
STMVE	11	16	10000	4	13	16626769	0
STMVE	12	16	10000	4	13	16375408	0
STMVE	13	16	10000	4	13	16610700	0
STMVE	14	16	10000	4	13	15095490	0
STMVE	15	16	10000	4	13	15121116	0
STMVE	16	16	10000	4	13	15114828	0
STMVE	17	16	10000	4	13	14216923	0
STMVE	18	16	10000	4	13	12465659	4348
STMVE	19	16	10000	4	13	656965	13
SEGME	01	16	10000	5	13	6587326	4
SEGME	02	16	10000	5	13	3380284	4
SEGME	03	16	10000	5	13	11486250380	51
SEGME	04	16	10000	5	13	12194053	9
SEGME	05	16	10000	5	13	9544105	9
SEGME	06	16	10000	5	13	10933579	15
SEGME	07	16	10000	5	13	11405448	10
SEGME	08	16	10000	5	13	10470912	16
SEGME	09	16	10000	5	13	11607265	12
SEGME	10	16	10000	5	13	10356119	18
SEGME	11	16	10000	5	13	11559790804	78
SEGME	12	16	10000	5	13	11488661250	56
SEGME	13	16	10000	5	13	11448482551	43
SEGME	14	16	10000	5	13	11576231850	53
SEGME	15	16	10000	5	13	11441576462	67
SEGME	16	16	10000	5	13	11507326354	7
SEGME	17	16	10000	5	13	11490076203	4
SEGME	18	16	10000	5	13	11513515297	3
SEGME	19	16	10000	5	13	373948	0
COMPA	01	16	10000	5	13	186370074	4
COMPA	02	16	10000	5	13	183401448	4
COMPA	03	16	10000	5	13	508711662	853
COMPA	04	16	10000	5	13	184494160	13
COMPA	05	16	10000	5	13	183060863	10
COMPA	06	16	10000	5	13	178996759	13
COMPA	07	16	10000	5	13	187167270	28
COMPA	08	16	10000	5	13	185081270	19
COMPA	09	16	10000	5	13	191597764	13
COMPA	10	16	10000	5	13	200811523	11
COMPA	11	16	10000	5	13	1146349331	1936
COMPA	12	16	10000	5	13	1080110324	1455
COMPA	13	16	10000	5	13	961200044	1150
COMPA	14	16	10000	5	13	961734245	1785
COMPA	15	16	10000	5	13	1093955218	1945
COMPA	16	16	10000	5	13	995202592	0
COMPA	17	16	10000	5	13	1214871459	0
COMPA	18	16	10000	5	13	677781535	5090
COMPA	19	16	10000	5	13	619992	0
BOOST	01	16	10000	5	13	196916697	0
BOOST	02	16	10000	5	13	188481647	0
BOOST	03	16	10000	5	13	167808614	0
BOOST	04	16	10000	5	13	197071924	0
BOOST	05	16	10000	5	13	200324307	0
BOOST	06	16	10000	5	13	206508888	0
BOOST	07	16	10000	5	13	191760756	0
BOOST	08	16	10000	5	13	204163887	0
BOOST	09	16	10000	5	13	207044488	0
BOOST	10	16	10000	5	13	192106322	0
BOOST	11	16	10000	5	13	334642863	0
BOOST	12	16	10000	5	13	310359572	0
BOOST	13	16	10000	5	13	276424213	0
BOOST	14	16	10000	5	13	431560278	0
BOOST	15	16	10000	5	13	419346857	0
BOOST	16	16	10000	5	13	248163760	0
BOOST	17	16	10000	5	13	290299824	0
BOOST	18	16	10000	5	13	163160499	0
BOOST	19	16	10000	5	13	748472	0
STMVE	01	16	10000	5	13	1619280	3
STMVE	02	16	10000	5	13	2286810	3
STMVE	03	16	10000	5	13	14180430	4037
STMVE	04	16	10000	5	13	1513391	11
STMVE	05	16	10000	5	13	5500946	8
STMVE	06	16	10000	5	13	6445839	7
STMVE	07	16	10000	5	13	5606684	11
STMVE	08	16	10000	5	13	6158015	9
STMVE	09	16	10000	5	13	5328674	7
STMVE	10	16	10000	5	13	5975374	10
STMVE	11	16	10000	5	13	18647687	0
STMVE	12	16	10000	5	13	17849235	0
STMVE	13	16	10000	5	13	18049847	0
STMVE	14	16	10000	5	13	17477467	0
STMVE	15	16	10000	5	13	17727723	0
STMVE	16	16	10000	5	13	17231798	0
STMVE	17	16	10000	5	13	15544927	0
STMVE	18	16	10000	5	13	11946730	5451
STMVE	19	16	10000	5	13	647762	13
SEGME	01	16	10000	1	14	3294735	2142
SEGME	02	16	10000	1	14	2506433	0
SEGME	03	16	10000	1	14	11853285925	4
SEGME	04	16	10000	1	14	3319885	4
SEGME	05	16	10000	1	14	2755582	3
SEGME	06	16	10000	1	14	3022664	4
SEGME	07	16	10000	1	14	3168109	4
SEGME	08	16	10000	1	14	3001274	5
SEGME	09	16	10000	1	14	3200832	6
SEGME	10	16	10000	1	14	2917648	7
SEGME	11	16	10000	1	14	11817284553	2
SEGME	12	16	10000	1	14	11824085849	4
SEGME	13	16	10000	1	14	11786858698	5
SEGME	14	16	10000	1	14	11591273189	0
SEGME	15	16	10000	1	14	11939511863	2
SEGME	16	16	10000	1	14	11828139988	22
SEGME	17	16	10000	1	14	11791850845	13
SEGME	18	16	10000	1	14	11774686840	24
SEGME	19	16	10000	1	14	459785	0
COMPA	01	16	10000	1	14	43460719	0
COMPA	02	16	10000	1	14	46427229	0
COMPA	03	16	10000	1	14	122683342	0
COMPA	04	16	10000	1	14	48804139	2
COMPA	05	16	10000	1	14	48115644	3
COMPA	06	16	10000	1	14	47492707	2
COMPA	07	16	10000	1	14	44404288	4
COMPA	08	16	10000	1	14	45366244	2
COMPA	09	16	10000	1	14	44228825	3
COMPA	10	16	10000	1	14	45910379	3
COMPA	11	16	10000	1	14	121845706	0
COMPA	12	16	10000	1	14	154250812	0
COMPA	13	16	10000	1	14	172888122	2
COMPA	14	16	10000	1	14	73000341	0
COMPA	15	16	10000	1	14	87215441	0
COMPA	16	16	10000	1	14	324965955	1
COMPA	17	16	10000	1	14	323739756	0
COMPA	18	16	10000	1	14	337687380	2
COMPA	19	16	10000	1	14	800398	0
BOOST	01	16	10000	1	14	55426504	0
BOOST	02	16	10000	1	14	55795684	0
BOOST	03	16	10000	1	14	61611089	0
BOOST	04	16	10000	1	14	56844823	0
BOOST	05	16	10000	1	14	52719485	0
BOOST	06	16	10000	1	14	55979505	0
BOOST	07	16	10000	1	14	52881550	0
BOOST	08	16	10000	1	14	56848423	0
BOOST	09	16	10000	1	14	54271651	0
BOOST	10	16	10000	1	14	54224855	0
BOOST	11	16	10000	1	14	70530852	0
BOOST	12	16	10000	1	14	75955728	0
BOOST	13	16	10000	1	14	78339227	0
BOOST	14	16	10000	1	14	68190437	0
BOOST	15	16	10000	1	14	66315647	0
BOOST	16	16	10000	1	14	123287473	0
BOOST	17	16	10000	1	14	121701195	0
BOOST	18	16	10000	1	14	121094321	0
BOOST	19	16	10000	1	14	798300	0
STMVE	01	16	10000	1	14	2102563	0
STMVE	02	16	10000	1	14	2019157	0
STMVE	03	16	10000	1	14	9866500	1602
STMVE	04	16	10000	1	14	1797535	4
STMVE	05	16	10000	1	14	3142686	2
STMVE	06	16	10000	1	14	2592909	2
STMVE	07	16	10000	1	14	2636266	2
STMVE	08	16	10000	1	14	2900247	2
STMVE	09	16	10000	1	14	2564949	1
STMVE	10	16	10000	1	14	3396340	5
STMVE	11	16	10000	1	14	10211104	0
STMVE	12	16	10000	1	14	10428719	0
STMVE	13	16	10000	1	14	11019940	0
STMVE	14	16	10000	1	14	8572048	0
STMVE	15	16	10000	1	14	9328989	0
STMVE	16	16	10000	1	14	11857202	0
STMVE	17	16	10000	1	14	11315561	0
STMVE	18	16	10000	1	14	12489775	0
STMVE	19	16	10000	1	14	700206	14
SEGME	01	16	10000	2	14	3913787	1
SEGME	02	16	10000	2	14	2659906	1
SEGME	03	16	10000	2	14	11835800550	16
SEGME	04	16	10000	2	14	5546346	21
SEGME	05	16	10000	2	14	4174551	9
SEGME	06	16	10000	2	14	4769224	8
SEGME	07	16	10000	2	14	4976579	5
SEGME	08	16	10000	2	14	4527292	4
SEGME	09	16	10000	2	14	5112873	8
SEGME	10	16	10000	2	14	4426182	15
SEGME	11	16	10000	2	14	11765272429	40
SEGME	12	16	10000	2	14	11932550097	44
SEGME	13	16	10000	2	14	11846570056	45
SEGME	14	16	10000	2	14	11781438501	21
SEGME	15	16	10000	2	14	11832496844	36
SEGME	16	16	10000	2	14	11838648900	16
SEGME	17	16	10000	2	14	11840176620	15
SEGME	18	16	10000	2	14	11944526305	13
SEGME	19	16	10000	2	14	398329	0
COMPA	01	16	10000	2	14	79578367	1
COMPA	02	16	10000	2	14	80245577	1
COMPA	03	16	10000	2	14	208777353	261
COMPA	04	16	10000	2	14	82236839	11
COMPA	05	16	10000	2	14	78263135	12
COMPA	06	16	10000	2	14	81433218	6
COMPA	07	16	10000	2	14	85090440	6
COMPA	08	16	10000	2	14	82216279	8
COMPA	09	16	10000	2	14	82290635	4
COMPA	10	16	10000	2	14	77063517	4
COMPA	11	16	10000	2	14	351479506	841
COMPA	12	16	10000	2	14	389633440	698
COMPA	13	16	10000	2	14	405135568	600
COMPA	14	16	10000	2	14	217124888	617
COMPA	15	16	10000	2	14	263294813	750
COMPA	16	16	10000	2	14	537591397	1
COMPA	17	16	10000	2	14	569353839	0
COMPA	18	16	10000	2	14	585580873	121
COMPA	19	16	10000	2	14	711297	0
BOOST	01	16	10000	2	14	89350934	0
BOOST	02	16	10000	2	14	91389537	0
BOOST	03	16	10000	2	14	92928400	0
BOOST	04	16	10000	2	14	91494914	0
BOOST	05	16	10000	2	14	92909469	0
BOOST	06	16	10000	2	14	91640215	0
BOOST	07	16	10000	2	14	95441614	0
BOOST	08	16	10000	2	14	90667934	0
BOOST	09	16	10000	2	14	94377268	0
BOOST	10	16	10000	2	14	88965677	0
BOOST	11	16	10000	2	14	142950748	0
BOOST	12	16	10000	2	14	145806093	0
BOOST	13	16	10000	2	14	143053345	0
BOOST	14	16	10000	2	14	166392500	0
BOOST	15	16	10000	2	14	135277496	0
BOOST	16	16	10000	2	14	158174702	0
BOOST	17	16	10000	2	14	173418231	0
BOOST	18	16	10000	2	14	172067134	0
BOOST	19	16	10000	2	14	779151	0
STMVE	01	16	10000	2	14	1476816	0
STMVE	02	16	10000	2	14	1773291	0
STMVE	03	16	10000	2	14	11554834	2337
STMVE	04	16	10000	2	14	1442188	6
STMVE	05	16	10000	2	14	4060829	4
STMVE	06	16	10000	2	14	3899562	2
STMVE	07	16	10000	2	14	3937231	7
STMVE	08	16	10000	2	14	3981066	8
STMVE	09	16	10000	2	14	3505428	1
STMVE	10	16	10000	2	14	4110006	12
STMVE	11	16	10000	2	14	13931269	0
STMVE	12	16	10000	2	14	13106341	0
STMVE	13	16	10000	2	14	13405845	0
STMVE	14	16	10000	2	14	11826574	0
STMVE	15	16	10000	2	14	11158396	0
STMVE	16	16	10000	2	14	12241789	0
STMVE	17	16	10000	2	14	12867329	0
STMVE	18	16	10000	2	14	13031542	0
STMVE	19	16	10000	2	14	703653	14
SEGME	01	16	10000	3	14	4829067	2
SEGME	02	16	10000	3	14	2818329	2
SEGME	03	16	10000	3	14	11921143485	37
SEGME	04	16	10000	3	14	7632557	13
SEGME	05	16	10000	3	14	6067594	8
SEGME	06	16	10000	3	14	7230984	11
SEGME	07	16	10000	3	14	7218535	11
SEGME	08	16	10000	3	14	6552745	10
SEGME	09	16	10000	3	14	7371564	20
SEGME	10	16	10000	3	14	6429560	14
SEGME	11	16	10000	3	14	11893515126	63
SEGME	12	16	10000	3	14	11961001520	60
SEGME	13	16	10000	3	14	11870212266	58
SEGME	14	16	10000	3	14	11878408138	50
SEGME	15	16	10000	3	14	11879096848	73
SEGME	16	16	10000	3	14	11800331019	9
SEGME	17	16	10000	3	14	11798421441	6
SEGME	18	16	10000	3	14	11903595839	14
SEGME	19	16	10000	3	14	396081	0
COMPA	01	16	10000	3	14	110319157	2
COMPA	02	16	10000	3	14	110822318	2
COMPA	03	16	10000	3	14	307340054	521
COMPA	04	16	10000	3	14	114369364	8
COMPA	05	16	10000	3	14	113632042	10
COMPA	06	16	10000	3	14	113793761	15
COMPA	07	16	10000	3	14	115456390	11
COMPA	08	16	10000	3	14	114877778	8
COMPA	09	16	10000	3	14	111721418	10
COMPA	10	16	10000	3	14	115904909	7
COMPA	11	16	10000	3	14	615146707	1317
COMPA	12	16	10000	3	14	641780317	1126
COMPA	13	16	10000	3	14	639714782	929
COMPA	14	16	10000	3	14	426466160	1093
COMPA	15	16	10000	3	14	516995044	1262
COMPA	16	16	10000	3	14	777066587	1
COMPA	17	16	10000	3	14	872675189	0
COMPA	18	16	10000	3	14	686407614	2602
COMPA	19	16	10000	3	14	789224	0
BOOST	01	16	10000	3	14	127083437	0
BOOST	02	16	10000	3	14	127585216	0
BOOST	03	16	10000	3	14	119311966	0
BOOST	04	16	10000	3	14	125337773	0
BOOST	05	16	10000	3	14	123874555	0
BOOST	06	16	10000	3	14	132736811	0
BOOST	07	16	10000	3	14	124038024	0
BOOST	08	16	10000	3	14	135333455	0
BOOST	09	16	10000	3	14	131052899	0
BOOST	10	16	10000	3	14	127598708	0
BOOST	11	16	10000	3	14	210131912	0
BOOST	12	16	10000	3	14	199641363	0
BOOST	13	16	10000	3	14	194648559	0
BOOST	14	16	10000	3	14	234728937	0
BOOST	15	16	10000	3	14	208062812	0
BOOST	16	16	10000	3	14	201315201	0
BOOST	17	16	10000	3	14	220701245	0
BOOST	18	16	10000	3	14	171695872	0
BOOST	19	16	10000	3	14	786055	0
STMVE	01	16	10000	3	14	1783335	1
STMVE	02	16	10000	3	14	2034945	1
STMVE	03	16	10000	3	14	12724971	2998
STMVE	04	16	10000	3	14	1519205	12
STMVE	05	16	10000	3	14	4441197	10
STMVE	06	16	10000	3	14	4849170	11
STMVE	07	16	10000	3	14	4471207	7
STMVE	08	16	10000	3	14	4726487	13
STMVE	09	16	10000	3	14	4154964	12
STMVE	10	16	10000	3	14	4678406	12
STMVE	11	16	10000	3	14	14233487	0
STMVE	12	16	10000	3	14	14736870	0
STMVE	13	16	10000	3	14	15571984	0
STMVE	14	16	10000	3	14	13108057	0
STMVE	15	16	10000	3	14	14501268	0
STMVE	16	16	10000	3	14	14120092	0
STMVE	17	16	10000	3	14	14067427	0
STMVE	18	16	10000	3	14	12693029	2852
STMVE	19	16	10000	3	14	779896	14
SEGME	01	16	10000	4	14	5701816	3
SEGME	02	16	10000	4	14	3174292	3
SEGME	03	16	10000	4	14	11821927765	33
SEGME	04	16	10000	4	14	9791166	17
SEGME	05	16	10000	4	14	7585944	14
SEGME	06	16	10000	4	14	8901781	16
SEGME	07	16	10000	4	14	7608780	9928
SEGME	08	16	10000	4	14	8287815	17
SEGME	09	16	10000	4	14	9305831	21
SEGME	10	16	10000	4	14	8282992	20
SEGME	11	16	10000	4	14	11812540283	47
SEGME	12	16	10000	4	14	11896928275	62
SEGME	13	16	10000	4	14	11900572833	57
SEGME	14	16	10000	4	14	11728190474	49
SEGME	15	16	10000	4	14	11792035313	65
SEGME	16	16	10000	4	14	11891579284	16
SEGME	17	16	10000	4	14	11944059342	4
SEGME	18	16	10000	4	14	11876581082	13
SEGME	19	16	10000	4	14	471427	0
COMPA	01	16	10000	4	14	147162728	3
COMPA	02	16	10000	4	14	146117461	3
COMPA	03	16	10000	4	14	432079971	677
COMPA	04	16	10000	4	14	149918983	16
COMPA	05	16	10000	4	14	145099083	12
COMPA	06	16	10000	4	14	152147898	11
COMPA	07	16	10000	4	14	152428681	19
COMPA	08	16	10000	4	14	146275635	13
COMPA	09	16	10000	4	14	145380530	18
COMPA	10	16	10000	4	14	149530159	16
COMPA	11	16	10000	4	14	892387919	1710
COMPA	12	16	10000	4	14	865295470	1287
COMPA	13	16	10000	4	14	862121081	1112
COMPA	14	16	10000	4	14	729827932	1475
COMPA	15	16	10000	4	14	818702885	1612
COMPA	16	16	10000	4	14	898980939	0
COMPA	17	16	10000	4	14	1085090370	0
COMPA	18	16	10000	4	14	636180851	4239
COMPA	19	16	10000	4	14	741413	0
BOOST	01	16	10000	4	14	157722887	0
BOOST	02	16	10000	4	14	160253170	0
BOOST	03	16	10000	4	14	147429776	0
BOOST	04	16	10000	4	14	159666544	0
BOOST	05	16	10000	4	14	169240595	0
BOOST	06	16	10000	4	14	177471424	0
BOOST	07	16	10000	4	14	163333334	0
BOOST	08	16	10000	4	14	168441920	0
BOOST	09	16	10000	4	14	163479213	0
BOOST	10	16	10000	4	14	167152976	0
BOOST	11	16	10000	4	14	275098077	0
BOOST	12	16	10000	4	14	249582106	0
BOOST	13	16	10000	4	14	243427905	0
BOOST	14	16	10000	4	14	349912251	0
