DS	TESTCASE	SGMT_SIZE	NUM_TXN	TXN_SIZE	THRD_CNT	TIME	ABORTS	SYSTEM	THRUPUT	RELATIVE
SEGME	16	16	10000	3	16	31317259511	0	ARM	957.9382253885491	0.0010122872018499844
SEGME	17	16	10000	3	16	31606606963	0	ARM	949.1686353780158	0.0009055556021405765
SEGME	18	16	10000	3	16	31613224422	1	ARM	948.9699500289714	0.000826998620925426
SEGME	19	16	10000	3	16	696062	0	ARM	43099608.942881525	0.08364197442181875
SEGME	20	16	10000	3	16	4870606	0	ARM	6159397.824418563	1.1124318000675892
SEGME	21	16	10000	3	16	4728033	0	ARM	6345133.37787617	1.3181765017291547
SEGME	1	16	10000	4	16	12472530	0	ARM	3207047.8082634397	3.1003781911127897
SEGME	2	16	10000	4	16	5687861	0	ARM	7032520.66110617	5.517685470865058
SEGME	3	16	10000	4	16	31658981539	100	ARM	1263.4645227208237	0.0012399035626475781
SEGME	4	16	10000	4	16	17377107	0	ARM	2301879.133275752	6.829776786204977
SEGME	5	16	10000	4	16	28713816	0	ARM	1393057.61379818	3.7840906969662265
SEGME	6	16	10000	4	16	22749932	0	ARM	1758247.0136614034	4.9834206976970306
SEGME	7	16	10000	4	16	17159633	0	ARM	2331052.185090439	6.671402995623509
SEGME	8	16	10000	4	16	16614694	0	ARM	2407507.4750097715	6.73076223973791
SEGME	9	16	10000	4	16	20169086	0	ARM	1983233.1519633562	5.7233283650037485
SEGME	10	16	10000	4	16	16112345	0	ARM	2482568.490185631	6.908816376511303
SEGME	11	16	10000	4	16	30591773653	111	ARM	1307.541055112291	0.002639628513075152
SEGME	12	16	10000	4	16	31159253492	124	ARM	1283.7278020883853	0.002049325572462595
SEGME	13	16	10000	4	16	30611127861	117	ARM	1306.7143485085978	0.0017708918222861295
SEGME	14	16	10000	4	16	31414233621	74	ARM	1273.308159689133	0.003227561723238131
SEGME	15	16	10000	4	16	31556277403	91	ARM	1267.576637420397	0.003060359109114021
SEGME	16	16	10000	4	16	31516914630	0	ARM	1269.1597660998582	0.0010853243853838493
SEGME	17	16	10000	4	16	30480556629	0	ARM	1312.311992424146	0.0010276929775684248
SEGME	18	16	10000	4	16	31510032758	0	ARM	1269.4369538490723	0.0007438481000642316
SEGME	19	16	10000	4	16	977498	0	ARM	40920799.837953635	0.06014539160182426
SEGME	20	16	10000	4	16	4550891	0	ARM	8789487.597044183	1.4088834472194567
SEGME	21	16	10000	4	16	5524558	0	ARM	7240398.236383798	1.3672670284210973
SEGME	1	16	10000	5	16	13487011	0	ARM	3707270.6472916794	3.2934157167959603
SEGME	2	16	10000	5	16	5951286	0	ARM	8401545.481094338	5.807338279491189
SEGME	3	16	10000	5	16	31608068712	101	ARM	1581.8745667626793	0.0014534043638850718
SEGME	4	16	10000	5	16	20163941	0	ARM	2479673.9883339275	7.388865400865833
SEGME	5	16	10000	5	16	19866386	0	ARM	2516814.079823074	6.862366964982962
SEGME	6	16	10000	5	16	30123730	0	ARM	1659821.0115413994	4.737572339149236
SEGME	7	16	10000	5	16	20836534	0	ARM	2399631.339837998	6.924003675467332
SEGME	8	16	10000	5	16	16201061	0	ARM	3086217.624882716	8.683832003348423
SEGME	9	16	10000	5	16	18802017	0	ARM	2659289.1603065776	7.703982609950836
SEGME	10	16	10000	5	16	45640769	0	ARM	1095511.7780771835	3.0660085722920223
SEGME	11	16	10000	5	16	30611915733	70	ARM	1633.3508963014497	0.003166410780868198
SEGME	12	16	10000	5	16	31147623563	107	ARM	1605.258901979109	0.0024010494363633835
SEGME	13	16	10000	5	16	30655816069	91	ARM	1631.0118734878947	0.0020642150858932984
SEGME	14	16	10000	5	16	30689642183	37	ARM	1629.2141727118812	0.004078777108367174
SEGME	15	16	10000	5	16	31583323711	54	ARM	1583.113938783642	0.0037003851801479582
SEGME	16	16	10000	5	16	30288349236	0	ARM	1650.7997715693007	0.001196809463518562
SEGME	17	16	10000	5	16	30574861404	0	ARM	1635.3303892150655	0.0011019768349822216
SEGME	18	16	10000	5	16	31524538868	0	ARM	1586.066023340126	0.0007611763680501492
SEGME	19	16	10000	5	16	762204	0	ARM	65599235.90010024	0.08121316602904209
SEGME	20	16	10000	5	16	5687423	0	ARM	8791327.81226225	1.3027654176592809
SEGME	21	16	10000	5	16	5806125	0	ARM	8611595.513358738	1.5083683179401064
SEGME	1	16	10000	1	17	5869956	0	ARM	1703590.2824484545	3.900750704093864
SEGME	2	16	10000	1	17	9465221	0	ARM	1056499.3675266537	2.206650959338403
SEGME	3	16	10000	1	17	32822429517	0	ARM	304.6697074883081	0.0005857378104823854
SEGME	4	16	10000	1	17	5047192	7	ARM	1981299.700902997	5.406726552110559
SEGME	5	16	10000	1	17	4691785	4	ARM	2131384.9632922225	5.489656708480887
SEGME	6	16	10000	1	17	4737146	4	ARM	2110975.6802935777	5.5625536979438674
SEGME	7	16	10000	1	17	5110303	3	ARM	1956831.131148192	5.277975102454786
SEGME	8	16	10000	1	17	9718826	1	ARM	1028930.8605792511	2.6740115524241306
SEGME	9	16	10000	1	17	4965260	6	ARM	2013993.2249267914	5.362199562560672
SEGME	10	16	10000	1	17	4221237	3	ARM	2368973.833973312	6.133593541419258
SEGME	11	16	10000	1	17	32950841729	0	ARM	303.4823839173435	0.0006938786325411991
SEGME	12	16	10000	1	17	33478085603	1	ARM	298.70286248099836	0.0006395081323909834
SEGME	13	16	10000	1	17	19498445	2262	ARM	512861.41023040557	1.068237338926258
SEGME	14	16	10000	1	17	8231459	6620	ARM	1214851.4619340266	3.0901996839199466
SEGME	15	16	10000	1	17	32955520189	0	ARM	303.4393006892312	0.0007459981471694681
SEGME	16	16	10000	1	17	32700219417	0	ARM	305.808345579518	0.0008172298986503771
SEGME	17	16	10000	1	17	33813384175	1	ARM	295.74088024568454	0.0006872536590756668
SEGME	18	16	10000	1	17	33798686340	0	ARM	295.86948733463703	0.0007283729240939486
SEGME	19	16	10000	1	17	764274	0	ARM	13084312.69413849	0.07874270222459484
SEGME	20	16	10000	1	17	2496275	0	ARM	4005968.893651541	1.3199783677679742
SEGME	21	16	10000	1	17	3125947	3	ARM	3199030.565777347	1.1774911730749114
SEGME	1	16	10000	2	17	4995481	1	ARM	4003618.4703735234	5.830555856382999
SEGME	2	16	10000	2	17	7655520	1	ARM	2612493.9912638203	3.289007539657659
SEGME	3	16	10000	2	17	32838518718	39	ARM	609.0408697100355	0.0007854494053613298
SEGME	4	16	10000	2	17	4959861	9969	ARM	4032371.0684634107	10.63110639592521
SEGME	5	16	10000	2	17	4603324	9974	ARM	4344686.578654902	10.662199532337937
SEGME	6	16	10000	2	17	8161369	10	ARM	2450569.2611129335	6.223739056523484
SEGME	7	16	10000	2	17	16183906	15	ARM	1235795.6107752973	3.247193539062819
SEGME	8	16	10000	2	17	19033716	12	ARM	1050766.9653156535	2.685857349137709
SEGME	9	16	10000	2	17	18133958	9	ARM	1102903.1830778476	2.8589362564973406
SEGME	10	16	10000	2	17	8390031	7	ARM	2383781.4186860574	5.960239360259814
SEGME	11	16	10000	2	17	32831645656	144	ARM	609.1683679080214	0.0012537038329200468
SEGME	12	16	10000	2	17	33782067293	109	ARM	592.0300799396078	0.0010594418538564718
SEGME	13	16	10000	2	17	32952297178	112	ARM	606.9379591949248	0.000984627561008457
SEGME	14	16	10000	2	17	32893890976	109	ARM	608.015634714433	0.0014607114140147502
SEGME	15	16	10000	2	17	32553855267	111	ARM	614.3665576922957	0.0014198077499857186
SEGME	16	16	10000	2	17	33859564230	0	ARM	590.6750560681979	0.0008273757692126093
SEGME	17	16	10000	2	17	33511096041	0	ARM	596.8172445189645	0.0007682583395213755
SEGME	18	16	10000	2	17	33795487799	0	ARM	591.7949792277238	0.0008275353552028782
SEGME	19	16	10000	2	17	780245	0	ARM	25632974.2580856	0.0756698216585816
SEGME	20	16	10000	2	17	3414136	1	ARM	5857997.455285906	1.2864683773581371
SEGME	21	16	10000	2	17	4096959	8	ARM	4881669.550512954	1.213575483669717
SEGME	1	16	10000	3	17	11938899	2	ARM	2512794.5215048725	2.9005487021876974
SEGME	2	16	10000	3	17	9186347	2	ARM	3265715.9586939183	3.0856251130073793
SEGME	3	16	10000	3	17	32577164486	71	ARM	920.8904603374081	0.001004260945241556
SEGME	4	16	10000	3	17	12762255	16	ARM	2350681.7564764223	6.78779878634301
SEGME	5	16	10000	3	17	11621433	10	ARM	2581437.2461640486	6.908385652612719
SEGME	6	16	10000	3	17	25350807	8	ARM	1183394.2801110828	3.3647399863838654
SEGME	7	16	10000	3	17	11907320	7	ARM	2519458.6187320068	7.217831384392121
SEGME	8	16	10000	3	17	12468690	14	ARM	2406026.61546642	6.720522284217507
SEGME	9	16	10000	3	17	12759945	7	ARM	2351107.31276663	6.738584844997373
SEGME	10	16	10000	3	17	25553581	13	ARM	1174003.7531334648	3.267551659393648
SEGME	11	16	10000	3	17	33613597937	131	ARM	892.4959492949027	0.00181135857917131
SEGME	12	16	10000	3	17	32876279595	153	ARM	912.512010773949	0.0014963925847461756
SEGME	13	16	10000	3	17	32905837968	142	ARM	911.692327336388	0.0013180838622671967
SEGME	14	16	10000	3	17	28447847	9604	ARM	1054561.3522176212	2.6626740856698223
SEGME	15	16	10000	3	17	32837905533	142	ARM	913.5783635729116	0.0021695309077616257
SEGME	16	16	10000	3	17	32678864633	0	ARM	918.024550023846	0.0009701090094784506
SEGME	17	16	10000	3	17	32993499261	0	ARM	909.2700280949445	0.0008674902826640192
SEGME	18	16	10000	3	17	32900119564	0	ARM	911.8507895280304	0.0007946503947848084
SEGME	19	16	10000	3	17	787215	0	ARM	38109029.934643015	0.07395692409316389
SEGME	20	16	10000	3	17	5018307	2	ARM	5978111.741669053	1.0796902222203626
SEGME	21	16	10000	3	17	5073138	13	ARM	5913499.691906666	1.228506301228155
SEGME	1	16	10000	4	17	13758745	3	ARM	2907241.9032404483	2.8105441302967678
SEGME	2	16	10000	4	17	11513582	3	ARM	3474157.738226036	2.7258092225338735
SEGME	3	16	10000	4	17	32916073754	82	ARM	1215.211762464202	0.0011925506150389457
SEGME	4	16	10000	4	17	13332897	19	ARM	3000098.178212882	8.901423449082372
SEGME	5	16	10000	4	17	7450264	9996	ARM	5368937.26182052	14.584138763404892
SEGME	6	16	10000	4	17	16241133	23	ARM	2462882.3617170057	6.980577155546968
SEGME	7	16	10000	4	17	14394238	19	ARM	2778889.7196225324	7.953100886618659
SEGME	8	16	10000	4	17	22894471	9996	ARM	1747146.723765751	4.884566015960797
SEGME	9	16	10000	4	17	16085740	13	ARM	2486674.5328471055	7.176188475009543
SEGME	10	16	10000	4	17	16096870	17	ARM	2484955.1496657426	6.9154582847472845
SEGME	11	16	10000	4	17	33023254211	130	ARM	1211.2676644289058	0.0024452743961587524
SEGME	12	16	10000	4	17	52100484	7546	ARM	767747.1863793051	1.2256211477805083
SEGME	13	16	10000	4	17	33609343529	131	ARM	1190.1452334374158	0.0016129144549706983
SEGME	14	16	10000	4	17	33058125753	89	ARM	1209.9899522092546	0.0030670637155162618
SEGME	15	16	10000	4	17	32875308025	92	ARM	1216.7186378780705	0.0029375706815145497
SEGME	16	16	10000	4	17	32896737252	0	ARM	1215.9260565443508	0.0010398014775134092
SEGME	17	16	10000	4	17	32899454669	0	ARM	1215.8256239332318	0.000952132924851065
SEGME	18	16	10000	4	17	32563709209	0	ARM	1228.3612945709745	0.0007197791212778054
SEGME	19	16	10000	4	17	767605	0	ARM	52110134.769836046	0.07659147608470503
SEGME	20	16	10000	4	17	5922035	3	ARM	6754434.919753091	1.0826810378526976
SEGME	21	16	10000	4	17	6978875	17	ARM	5731582.812416041	1.0823443606598484
SEGME	1	16	10000	5	17	7241610	4	ARM	6904541.945782775	6.133765005295784
SEGME	2	16	10000	5	17	6018857	4	ARM	8307225.109352157	5.742141905016185
SEGME	3	16	10000	5	17	33984996798	77	ARM	1471.2374491953012	0.001351752518120099
SEGME	4	16	10000	5	17	20267691	12	ARM	2466980.5751429703	7.351041911977048
SEGME	5	16	10000	5	17	18350524	20	ARM	2724717.8336705808	7.429239132353932
SEGME	6	16	10000	5	17	19373763	17	ARM	2580809.933516788	7.366320626509162
SEGME	7	16	10000	5	17	19955335	20	ARM	2505595.6214215397	7.229757756509726
SEGME	8	16	10000	5	17	18178040	14	ARM	2750571.568771991	7.739409309254464
SEGME	9	16	10000	5	17	19554607	27	ARM	2556942.2080433527	7.407482645905388
SEGME	10	16	10000	5	17	18804263	21	ARM	2658971.5321467267	7.441663042045307
SEGME	11	16	10000	5	17	33543743009	80	ARM	1490.5909572042895	0.002889656648454321
SEGME	12	16	10000	5	17	33062069300	97	ARM	1512.3070351800393	0.0022620176408619406
SEGME	13	16	10000	5	17	32858870080	88	ARM	1521.6591403863636	0.0019258178338431777
SEGME	14	16	10000	5	17	33055566404	46	ARM	1512.60454559779	0.003786842084934071
SEGME	15	16	10000	5	17	33049950765	58	ARM	1512.8615578135793	0.0035361766143314857
SEGME	16	16	10000	5	17	32985042516	0	ARM	1515.8385797364542	0.0010989642648608555
SEGME	17	16	10000	5	17	32841183504	0	ARM	1522.478627906637	0.0010259310233413567
SEGME	18	16	10000	5	17	44345620	2	ARM	1127507.0683418114	0.5411071939009986
SEGME	19	16	10000	5	17	743272	0	ARM	67270124.53045453	0.08328175957119331
SEGME	20	16	10000	5	17	4179809	4	ARM	11962269.089329202	1.7726594684111165
SEGME	21	16	10000	5	17	5723046	21	ARM	8736606.345641814	1.5302646527740646
SEGME	1	16	10000	1	18	11879529	0	ARM	841784.2155189823	1.9274531002028785
SEGME	2	16	10000	1	18	7657138	0	ARM	1305970.9776681575	2.7277083160836333
SEGME	3	16	10000	1	18	36820289272	0	ARM	271.5893926342535	0.0005221397870608233
SEGME	4	16	10000	1	18	5134266	12	ARM	1947698.0740771904	5.315031788380267
SEGME	5	16	10000	1	18	3654771	9423	ARM	2736149.5426115617	7.04730583667212
SEGME	6	16	10000	1	18	4566156	6	ARM	2190025.9211468026	5.770856054852265
SEGME	7	16	10000	1	18	4745959	8	ARM	2107055.707813742	5.6831616118049055
SEGME	8	16	10000	1	18	4513525	7	ARM	2215563.223866047	5.757861759932647
SEGME	9	16	10000	1	18	4734520	10	ARM	2112146.5322778234	5.6235299460135355
SEGME	10	16	10000	1	18	4497505	13	ARM	2223455.0044969376	5.75682561775918
SEGME	11	16	10000	1	18	35637873893	0	ARM	280.60035315305953	0.000641561420545094
SEGME	12	16	10000	1	18	35635970868	0	ARM	280.61533771708434	0.0006007836317776619
SEGME	13	16	10000	1	18	35647972240	0	ARM	280.5208647682677	0.000584295983506971
SEGME	14	16	10000	1	18	35637378424	0	ARM	280.6042543596725	0.0007137688888717344
SEGME	15	16	10000	1	18	35574619571	0	ARM	281.09928147065494	0.0006910757527830655
SEGME	16	16	10000	1	18	35673204033	0	ARM	280.3224512928348	0.0007491224218401846
SEGME	17	16	10000	1	18	35785059305	0	ARM	279.4462324281455	0.0006493875503163708
SEGME	18	16	10000	1	18	35678056981	0	ARM	280.284321686167	0.0006900052884917501
SEGME	19	16	10000	1	18	1108769	0	ARM	9019011.173652943	0.05427731114416078
SEGME	20	16	10000	1	18	3031171	0	ARM	3299055.0516615524	1.0870482067821312
SEGME	21	16	10000	1	18	2204067	10	ARM	4537067.158121781	1.6699923368935699
SEGME	1	16	10000	2	18	12485821	1	ARM	1601816.973028846	2.332760576977677
SEGME	2	16	10000	2	18	4566617	1	ARM	4379609.676046842	5.513723397429651
SEGME	3	16	10000	2	18	33295605091	50	ARM	600.6798778799223	0.0007746666543378722
SEGME	4	16	10000	2	18	8245260	18	ARM	2425636.0624164673	6.395045153215302
SEGME	5	16	10000	2	18	14879843	11	ARM	1344100.2032077892	3.298526671282755
SEGME	6	16	10000	2	18	7654850	24	ARM	2612722.6529585817	6.635561898665552
SEGME	7	16	10000	2	18	11719129	26	ARM	1706611.4725761616	4.48431577124887
SEGME	8	16	10000	2	18	7868524	16	ARM	2541772.764498145	6.497005791683421
SEGME	9	16	10000	2	18	4364924	9953	ARM	4581981.267027788	11.877372893548662
SEGME	10	16	10000	2	18	7410566	11	ARM	2698849.1837195703	6.748012634932339
SEGME	11	16	10000	2	18	35626037618	122	ARM	561.387157742601	0.0011553673310894217
SEGME	12	16	10000	2	18	35260508120	127	ARM	567.2068006489068	0.001015020426767463
SEGME	13	16	10000	2	18	34080560	3933	ARM	586844.8171039443	0.9520307178051065
SEGME	14	16	10000	2	18	35192632421	100	ARM	568.3007670681004	0.0013652994588528907
SEGME	15	16	10000	2	18	35671476514	120	ARM	560.6720538229079	0.0012957191716429213
SEGME	16	16	10000	2	18	35396529626	0	ARM	565.0271428108956	0.0007914499894764344
SEGME	17	16	10000	2	18	34044811	0	ARM	587461.0377481608	0.7562144786176078
SEGME	18	16	10000	2	18	35557722166	0	ARM	562.4657256342431	0.0007865228506324788
SEGME	19	16	10000	2	18	827985	0	ARM	24155026.96304885	0.07130684734626835
SEGME	20	16	10000	2	18	2730577	1	ARM	7324459.262639361	1.6085164417630413
SEGME	21	16	10000	2	18	3208896	18	ARM	6232673.168591316	1.54943288906839
SEGME	1	16	10000	3	18	5587458	2	ARM	5369167.8756243	6.197694550903112
SEGME	2	16	10000	3	18	4822814	2	ARM	6220434.791804121	5.87740331681877
SEGME	3	16	10000	3	18	35260131972	72	ARM	850.8192772455571	0.000927846045102148
SEGME	4	16	10000	3	18	18189417	16	ARM	1649310.6953345453	4.762528617602202
SEGME	5	16	10000	3	18	11393519	27	ARM	2633075.874100004	7.046579814366396
SEGME	6	16	10000	3	18	15999539	33	ARM	1875054.024994095	5.331333234038806
SEGME	7	16	10000	3	18	12340665	35	ARM	2430987.309030753	6.964375744743091
SEGME	8	16	10000	3	18	11471330	33	ARM	2615215.4981157375	7.304829431286521
SEGME	9	16	10000	3	18	12109111	30	ARM	2477473.366954849	7.100766687166383
SEGME	10	16	10000	3	18	4507959	9989	ARM	6654896.373281123	18.522272718097035
SEGME	11	16	10000	3	18	36906082408	137	ARM	812.8741400495277	0.0016497627227646872
SEGME	12	16	10000	3	18	42717826	6533	ARM	702282.9298476004	1.151646176937937
SEGME	13	16	10000	3	18	35696186997	115	ARM	840.4258976601976	0.0012150500557285054
SEGME	14	16	10000	3	18	35756200701	97	ARM	839.0153151579381	0.0021184394179184023
SEGME	15	16	10000	3	18	35685225733	118	ARM	840.6840473551334	0.0019964242774599575
SEGME	16	16	10000	3	18	35590896315	0	ARM	842.9121799710426	0.000890735111569499
SEGME	17	16	10000	3	18	35567492045	0	ARM	843.4668365721145	0.0008047106600540746
SEGME	18	16	10000	3	18	38331682	1	ARM	782642.4105261022	0.6820491988846198
SEGME	19	16	10000	3	18	920776	0	ARM	32581214.10636246	0.06322927617574742
SEGME	20	16	10000	3	18	3266247	2	ARM	9184853.441886054	1.6588509687111845
SEGME	21	16	10000	3	18	4764784	39	ARM	6296193.069822263	1.3080093452295005
SEGME	1	16	10000	4	18	6253579	3	ARM	6396337.201464953	6.183588629807027
SEGME	2	16	10000	4	18	13110810	3	ARM	3050917.525309268	2.393736771412293
SEGME	3	16	10000	4	18	35229398250	86	ARM	1135.4153629348466	0.0011142422507883739
SEGME	4	16	10000	4	18	15732246	36	ARM	2542548.5973204332	7.543853687515438
SEGME	5	16	10000	4	18	14598847	38	ARM	2739942.4077805597	7.442757910950091
SEGME	6	16	10000	4	18	21502618	45	ARM	1860238.599783524	5.272496679241569
SEGME	7	16	10000	4	18	15775777	34	ARM	2535532.7981626517	7.256620513842203
SEGME	8	16	10000	4	18	14782340	30	ARM	2705931.537226177	7.565077991711733
SEGME	9	16	10000	4	18	15189457	39	ARM	2633405.5259513226	7.599633219278346
SEGME	10	16	10000	4	18	34101950	36	ARM	1172953.4528084171	3.264248320110727
SEGME	11	16	10000	4	18	35351026172	113	ARM	1131.5088791307069	0.0022842595178738903
SEGME	12	16	10000	4	18	35558098152	110	ARM	1124.9195564119382	0.001795806252827062
SEGME	13	16	10000	4	18	50206224	6371	ARM	796713.9691684442	1.0797266091949078
SEGME	14	16	10000	4	18	35714908692	74	ARM	1119.980463759658	0.00283890906384177
SEGME	15	16	10000	4	18	35687893933	71	ARM	1120.8282583190673	0.002706058843968376
SEGME	16	16	10000	4	18	35589873862	0	ARM	1123.9151943920986	0.0009611182139232725
SEGME	17	16	10000	4	18	38223714	0	ARM	1046470.7851256945	0.8195083816292681
SEGME	18	16	10000	4	18	35321147955	0	ARM	1132.4660243478204	0.0006635876622657181
SEGME	19	16	10000	4	18	791984	0	ARM	50506070.82971373	0.07423382290551324
SEGME	20	16	10000	4	18	3517612	9438	ARM	11371350.791389158	1.8227351396345022
SEGME	21	16	10000	4	18	4350087	42	ARM	9195218.394482685	1.7364126280692778
SEGME	1	16	10000	5	18	5076339	9439	ARM	9849618.002265017	8.750072443940406
SEGME	2	16	10000	5	18	5690671	4	ARM	8786310.085401177	6.073296277363426
SEGME	3	16	10000	5	18	34005022	6044	ARM	1470371.0528403716	1.350956485192099
SEGME	4	16	10000	5	18	17756195	48	ARM	2815918.6131938742	8.390798028519061
SEGME	5	16	10000	5	18	17764485	43	ARM	2814604.5325828474	7.6743249804314635
SEGME	6	16	10000	5	18	8961499	9990	ARM	5579423.710252046	15.925164975189977
SEGME	7	16	10000	5	18	22096392	49	ARM	2262812.861031792	6.529221512724793
SEGME	8	16	10000	5	18	18676571	44	ARM	2677150.960955306	7.532822379439994
SEGME	9	16	10000	5	18	18517418	53	ARM	2700160.465136122	7.822387116821579
SEGME	10	16	10000	5	18	52182185	49	ARM	958181.4176619856	2.681662122810687
SEGME	11	16	10000	5	18	35368866825	78	ARM	1413.6726587083697	0.0027405429888267283
SEGME	12	16	10000	5	18	35718582930	86	ARM	1399.8315694099122	0.0020937836236830797
SEGME	13	16	10000	5	18	35643805555	125	ARM	1402.7682853012916	0.0017753490968397245
SEGME	14	16	10000	5	18	50465907	9957	ARM	990767.8861295409	2.48041137950815
SEGME	15	16	10000	5	18	36955120349	66	ARM	1352.9924819025246	0.0031624971559093434
SEGME	16	16	10000	5	18	30454090765	1	ARM	1641.8155572539222	0.0011902960190051171
SEGME	17	16	10000	5	18	35556786418	0	ARM	1406.2013201139116	0.0009475768874023895
SEGME	18	16	10000	5	18	35673285934	0	ARM	1401.6090385535606	0.0006726527532225397
SEGME	19	16	10000	5	18	870318	0	ARM	57450265.30532518	0.07112457745329867
SEGME	20	16	10000	5	18	5981937	4	ARM	8358496.5873094285	1.2386252145417112
SEGME	21	16	10000	5	18	7034420	49	ARM	7107906.550930994	1.2449889258815936
SEGME	1	16	10000	1	19	4024456	0	ARM	2484807.884593595	5.689523006339242
SEGME	2	16	10000	1	19	7794135	0	ARM	1283016.0113983143	2.6797635658094197
SEGME	3	16	10000	1	19	38740759431	0	ARM	258.1260704971646	0.0004962560951919817
SEGME	4	16	10000	1	19	4659759	9	ARM	2146033.73264583	5.8562657424987
SEGME	5	16	10000	1	19	7699463	6	ARM	1298791.8767841342	3.345205892930455
SEGME	6	16	10000	1	19	6242312	9	ARM	1601970.551936526	4.221293168300463
SEGME	7	16	10000	1	19	4696340	7	ARM	2129317.7240148713	5.743206837665076
SEGME	8	16	10000	1	19	8054590	2	ARM	1241528.1224742662	3.226514695347622
SEGME	9	16	10000	1	19	4520006	5	ARM	2212386.4437348093	5.890415853430284
SEGME	10	16	10000	1	19	4593757	3	ARM	2176867.431167996	5.636204091770636
SEGME	11	16	10000	1	19	38361206330	0	ARM	260.6800191311919	0.0005960157979213372
SEGME	12	16	10000	1	19	38410178134	0	ARM	260.3476600684697	0.0005573915311017182
SEGME	13	16	10000	1	19	38653139534	0	ARM	258.71119708668994	0.000538868698664916
SEGME	14	16	10000	1	19	38332707292	0	ARM	260.8738256816781	0.0006635808894538645
SEGME	15	16	10000	1	19	39040532320	1	ARM	256.1440483965204	0.0006297239186824694
SEGME	16	16	10000	1	19	31065233	0	ARM	321903.2672312485	0.8602413186471191
SEGME	17	16	10000	1	19	38690409101	0	ARM	258.4619866358957	0.0006006235793303972
SEGME	18	16	10000	1	19	38302434302	1	ARM	261.08001181214325	0.0006427280262631909
SEGME	19	16	10000	1	19	921299	0	ARM	10854239.503136333	0.06532189875382477
SEGME	20	16	10000	1	19	2353750	0	ARM	4248539.564524694	1.3999061072756238
SEGME	21	16	10000	1	19	2271368	6	ARM	4402633.126820489	1.6205101947372684
SEGME	1	16	10000	2	19	3933372	9469	ARM	5084695.777566932	7.40495203606473
SEGME	2	16	10000	2	19	3781799	1	ARM	5288488.362284722	6.657959082436691
SEGME	3	16	10000	2	19	38513596413	42	ARM	519.2971278384466	0.0006697114110925707
SEGME	4	16	10000	2	19	10788246	8	ARM	1853869.47980237	4.8876165782649
SEGME	5	16	10000	2	19	15432323	17	ARM	1295981.1688752237	3.1804388101519128
SEGME	6	16	10000	2	19	7962556	10	ARM	2511756.2752462905	6.379136423027983
SEGME	7	16	10000	2	19	7765913	8	ARM	2575357.2052635667	6.76704400371212
SEGME	8	16	10000	2	19	7184510	9	ARM	2783766.742617103	7.115564735799658
SEGME	9	16	10000	2	19	7793333	11	ARM	2566296.0892342213	6.65233090899619
SEGME	10	16	10000	2	19	20103776	16	ARM	994837.9846651694	2.487422910004568
SEGME	11	16	10000	2	19	38741457845	130	ARM	516.2428342272931	0.0010624576949241544
SEGME	12	16	10000	2	19	38919334991	127	ARM	513.883395094622	0.0009195978299289127
SEGME	13	16	10000	2	19	33845765	3992	ARM	590915.8797267546	0.9586351497742777
SEGME	14	16	10000	2	19	38237905293	111	ARM	523.0412034014136	0.0012565667923445578
SEGME	15	16	10000	2	19	38516189618	97	ARM	519.2621647768938	0.001200020470830781
SEGME	16	16	10000	2	19	38251437163	0	ARM	522.856171776617	0.0007323798810649147
SEGME	17	16	10000	2	19	38565294378	0	ARM	518.6009940432148	0.0006675737710610249
SEGME	18	16	10000	2	19	38664061556	1	ARM	517.2762300471855	0.0007233322075978334
SEGME	19	16	10000	2	19	902198	0	ARM	22168082.837691948	0.06544128894100852
SEGME	20	16	10000	2	19	1646523	1	ARM	12146808.76003554	2.667547310301769
SEGME	21	16	10000	2	19	2476728	9967	ARM	8075170.143834931	2.007474781243641
SEGME	1	16	10000	3	19	9251912	2	ARM	3242572.99464154	3.742940702419132
SEGME	2	16	10000	3	19	15459443	2	ARM	1940561.506646779	1.833547495857386
SEGME	3	16	10000	3	19	38719981708	78	ARM	774.7937544557685	0.0008449377442045769
SEGME	4	16	10000	3	19	16704918	19	ARM	1795878.3155954431	5.185755416458793
SEGME	5	16	10000	3	19	28015410	15	ARM	1070839.2274109141	2.8657564176287265
SEGME	6	16	10000	3	19	11096227	21	ARM	2703621.6905079535	7.687196197410165
SEGME	7	16	10000	3	19	26211864	21	ARM	1144519.901369853	3.278859832326308
SEGME	8	16	10000	3	19	24843487	17	ARM	1207559.9532384484	3.372960848853464
SEGME	9	16	10000	3	19	21654065	15	ARM	1385421.166880214	3.970800494041188
SEGME	10	16	10000	3	19	11148179	16	ARM	2691022.453084042	7.489801338855431
SEGME	11	16	10000	3	19	37369003	8341	ARM	802804.399143322	1.6293257542889221
SEGME	12	16	10000	3	19	38863351030	166	ARM	771.9354920485868	0.00126586667634564
SEGME	13	16	10000	3	19	37064653494	123	ARM	809.3964780989085	0.001170189113113418
SEGME	14	16	10000	3	19	39173870175	100	ARM	765.8165983085688	0.001933619135960186
SEGME	15	16	10000	3	19	32520068	9359	ARM	922507.2961102049	2.1907349947730737
SEGME	16	16	10000	3	19	38226224499	0	ARM	784.8015437879511	0.0008293275471353266
SEGME	17	16	10000	3	19	38218591461	0	ARM	784.9582847817239	0.00074889049820705
SEGME	18	16	10000	3	19	38384587839	0	ARM	781.5636871192092	0.0006811091240489169
